src_subject_id,param_session_id,run_num,param_counterbalance_ver,param_AR_invalid_sequence,param_valid_type,param_cue_location,param_target_location,param_trigger_onset,param_start_biopac,event01_param_jitter,event01_fixation_onset,event01_fixation_onset_biopac,event01_fixation_duration,event02_cue_type,event02_cue_onset,event02_cue_onset_biopac,event02_cue_duration,event03_target_type,event03_target_onset,event03_target_onset_biopac,event04_response_key,event04_response_keyname,event04_response_onset,event04_RT,event04_fixation_remainder_onset,event04_fixation_duration,event05_fixation_onset,event05_fixation_onset_biopac,param_end_instruct_onset,param_end_biopac,param_experiment_duration,RAW_event01_fixation_onset,RAW_event01_fixation_onset_biopac,RAW_event02_cue_onset,RAW_event02_cue_onset_biopac,RAW_event03_target_onset,RAW_event03_target_onset_biopac,RAW_event04_response_onset,RAW_event04_fixation_remainder_onset,RAW_event05_fixation_onset,RAW_event05_fixation_onset_biopac,RAW_param_end_instruct_onset,RAW_param_end_biopac,session_id,accuracy
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,5,456.851345539093,456.852321147919,5.00034260749817,right,461.869920253754,461.871044158936,0.181542873382568,right,462.069996118546,462.071207046509,2,right,462.592432975769,0.522436857223511,463.103722572327,0.977563142776489,464.087429523468,464.091027021408,596.136393299103,596.138869991302,598.896393299103,1614180991.09453,1614180991.0955,1614180996.1131,1614180996.11423,1614180996.31318,1614180996.31439,1614180996.83561,1614180997.3469,1614180998.33061,1614180998.33421,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,0.5,464.320851802826,464.32422709465,0.500409364700317,left,464.837714910507,464.840986967087,0.183252096176147,left,465.037790775299,465.041629076004,NaN,NaN,NaN,NaN,NaN,NaN,467.055224895477,467.057060003281,596.136393299103,596.138869991302,598.896393299103,1614180998.56403,1614180998.56741,1614180999.0809,1614180999.08417,1614180999.28097,1614180999.28481,NaN,NaN,1614181001.29841,1614181001.30024,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,0.8,467.288645982742,467.290986061096,0.800386190414429,right,468.105623722076,468.110624074936,0.183156251907349,left,468.305699825287,468.307681083679,1,left,468.67348408699,0.367784261703491,469.189368963242,1.13221573829651,470.323133707047,470.324215173721,596.136393299103,596.138869991302,598.896393299103,1614181001.53183,1614181001.53417,1614181002.34881,1614181002.35381,1614181002.54888,1614181002.55086,1614181002.91667,1614181003.43255,1614181004.56632,1614181004.5674,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,0.8,470.556555509567,470.557651042938,0.800454616546631,right,471.373532772064,471.374748945236,0.183131217956543,left,471.573608398438,471.57470703125,2,right,471.763609170914,0.190000772476196,472.273875236511,1.3099992275238,473.591042518616,473.592138051987,596.136393299103,596.138869991302,598.896393299103,1614181004.79974,1614181004.80083,1614181005.61671,1614181005.61793,1614181005.81679,1614181005.81789,1614181006.00679,1614181006.51706,1614181007.83422,1614181007.83532,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,1.3,473.824464559555,473.82551908493,1.30039954185486,right,475.141631364822,475.143234014511,0.182955741882324,right,475.341706991196,475.343100070953,2,right,475.66552901268,0.323822021484375,476.175357580185,1.17617797851562,477.35914182663,477.360764026642,596.136393299103,596.138869991302,598.896393299103,1614181008.06765,1614181008.0687,1614181009.38481,1614181009.38642,1614181009.58489,1614181009.58628,1614181009.90871,1614181010.41854,1614181011.60232,1614181011.60395,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.9,477.592563867569,477.593580961227,0.900431156158447,right,478.509578227997,478.510625123978,0.183107852935791,right,478.70965385437,478.711171150208,NaN,NaN,NaN,NaN,NaN,NaN,480.72708773613,480.727868080139,596.136393299103,596.138869991302,598.896393299103,1614181011.83575,1614181011.83676,1614181012.75276,1614181012.75381,1614181012.95284,1614181012.95435,NaN,NaN,1614181014.97027,1614181014.97105,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.9,480.960510015488,480.961673974991,0.900418043136597,right,481.877525568008,481.878684043884,0.183103561401367,right,482.077601194382,482.078956127167,2,right,482.310621023178,0.233019828796387,482.827887296677,1.26698017120361,484.095035791397,484.096219062805,596.136393299103,596.138869991302,598.896393299103,1614181015.20369,1614181015.20486,1614181016.12071,1614181016.12187,1614181016.32078,1614181016.32214,1614181016.5538,1614181017.07107,1614181018.33822,1614181018.3394,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,5,484.328456878662,484.329455137253,5.00034213066101,right,489.347031593323,489.347826957703,0.181532382965088,right,489.547107458115,489.547923088074,2,right,489.817643165588,0.270535707473755,490.330739498138,1.22946429252625,491.564541101456,491.565816164017,596.136393299103,596.138869991302,598.896393299103,1614181018.57164,1614181018.57264,1614181023.59021,1614181023.59101,1614181023.79029,1614181023.79111,1614181024.06083,1614181024.57392,1614181025.80772,1614181025.809,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.9,491.797963619232,491.79897403717,0.900392532348633,right,492.714977741241,492.716176986694,0.183097362518311,right,492.915054321289,492.916378974915,NaN,NaN,NaN,NaN,NaN,NaN,494.93248796463,494.933403015137,596.136393299103,596.138869991302,598.896393299103,1614181026.04115,1614181026.04216,1614181026.95816,1614181026.95936,1614181027.15824,1614181027.15956,NaN,NaN,1614181029.17567,1614181029.17658,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.8,495.165910482407,495.166883945465,0.800491571426392,left,495.982887744904,495.983867168427,0.18316125869751,right,496.182963371277,496.184159994125,NaN,NaN,NaN,NaN,NaN,NaN,498.200396776199,498.201460123062,596.136393299103,596.138869991302,598.896393299103,1614181029.40909,1614181029.41007,1614181030.22607,1614181030.22705,1614181030.42615,1614181030.42734,NaN,NaN,1614181032.44358,1614181032.44464,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,1.2,498.433818817139,498.434637069702,1.20040512084961,right,499.650948524475,499.652704954147,0.183010578155518,left,499.851024389267,499.852894067764,NaN,NaN,NaN,NaN,NaN,NaN,501.868458509445,501.871747016907,596.136393299103,596.138869991302,598.896393299103,1614181032.677,1614181032.67782,1614181033.89413,1614181033.89589,1614181034.09421,1614181034.09608,NaN,NaN,1614181036.11164,1614181036.11493,1614181135.89958,1614181135.90205,4,0
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,4.3,502.101880073547,502.102823972702,4.30048704147339,left,506.420189857483,506.42192697525,0.181918144226074,right,506.620264053345,506.621850967407,2,right,506.92217707634,0.301913022994995,507.437242269516,1.198086977005,508.63769865036,508.641443014145,596.136393299103,596.138869991302,598.896393299103,1614181036.34506,1614181036.34601,1614181040.66337,1614181040.66511,1614181040.86345,1614181040.86503,1614181041.16536,1614181041.68042,1614181042.88088,1614181042.88462,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,4,508.871120452881,508.874492168427,4.00048470497131,right,512.889314413071,512.89143204689,0.181939601898193,left,513.089390039444,513.091568946838,1,left,513.417746067047,0.328356027603149,513.923042058945,1.17164397239685,515.106824874878,515.108003139496,596.136393299103,596.138869991302,598.896393299103,1614181043.1143,1614181043.11767,1614181047.1325,1614181047.13461,1614181047.33257,1614181047.33475,1614181047.66093,1614181048.16622,1614181049.35001,1614181049.35119,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,6.2,515.340245962143,515.3415350914,6.20051407814026,left,521.559277057648,521.56080198288,0.181087970733643,right,521.759353637695,521.760725975037,2,right,522.085373163223,0.326019525527954,522.59300327301,1.17398047447205,523.776786327362,523.777990102768,596.136393299103,596.138869991302,598.896393299103,1614181049.58343,1614181049.58472,1614181055.80246,1614181055.80398,1614181056.00254,1614181056.00391,1614181056.32856,1614181056.83619,1614181058.01997,1614181058.02117,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,4.3,524.010209798813,524.01123714447,4.30045318603516,left,528.3285176754,528.330374956131,0.181831359863281,right,528.528593301773,528.531147003174,2,right,528.88502907753,0.356435775756836,529.395589351654,1.14356422424316,530.546026945114,530.547203063965,596.136393299103,596.138869991302,598.896393299103,1614181058.25339,1614181058.25442,1614181062.5717,1614181062.57356,1614181062.77178,1614181062.77433,1614181063.12821,1614181063.63877,1614181064.78921,1614181064.79039,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,5,530.779449462891,530.780513048172,5.00043368339539,left,535.798022985458,535.799237966537,0.181545972824097,right,535.998099803925,535.999427080154,2,right,536.319326162338,0.321226358413696,536.831750154495,1.1787736415863,538.015533208847,538.016644954681,596.136393299103,596.138869991302,598.896393299103,1614181065.02263,1614181065.02369,1614181070.0412,1614181070.04242,1614181070.24128,1614181070.24261,1614181070.56251,1614181071.07493,1614181072.25872,1614181072.25983,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,3.8,538.248954057693,538.24992108345,3.80040693283081,right,542.067073822021,542.068186044693,0.181998252868652,right,542.267148971558,542.268583059311,2,right,542.59018611908,0.323037147521973,543.100799322128,1.17696285247803,544.284583806992,544.286046028137,596.136393299103,596.138869991302,598.896393299103,1614181072.49214,1614181072.4931,1614181076.31026,1614181076.31137,1614181076.51033,1614181076.51177,1614181076.83337,1614181077.34398,1614181078.52777,1614181078.52923,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,2.6,544.518005371094,544.519293069839,2.60045456886292,left,547.135667324066,547.13689994812,0.182479619979858,left,547.335743188858,547.337424993515,1,left,547.826245069504,0.490501880645752,548.336123228073,1.00949811935425,549.353175878525,549.354374170303,596.136393299103,596.138869991302,598.896393299103,1614181078.76119,1614181078.76248,1614181081.37885,1614181081.38008,1614181081.57893,1614181081.58061,1614181082.06943,1614181082.57931,1614181083.59636,1614181083.59756,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.5,549.586599349976,549.587605953217,1.50038981437683,left,551.103842496872,551.108463048935,0.182896614074707,right,551.303918600082,551.308370113373,2,right,551.664198160172,0.360279560089111,552.170914173126,1.13972043991089,553.321352005005,553.325236082077,596.136393299103,596.138869991302,598.896393299103,1614181083.82978,1614181083.83079,1614181085.34702,1614181085.35164,1614181085.5471,1614181085.55155,1614181085.90738,1614181086.4141,1614181087.56453,1614181087.56842,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,0.9,553.554773807526,553.558228969574,0.900482177734375,right,554.471789121628,554.475085020065,0.183100938796997,right,554.671865463257,554.675126075745,2,right,554.973098039627,0.301232576370239,555.488842725754,1.19876742362976,556.689299345016,556.692028999329,596.136393299103,596.138869991302,598.896393299103,1614181087.79796,1614181087.80141,1614181088.71497,1614181088.71827,1614181088.91505,1614181088.91831,1614181089.21628,1614181089.73202,1614181090.93248,1614181090.93521,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,2,556.922721147537,556.924988031387,2.00043296813965,right,558.940155982971,558.94173002243,0.182708024978638,right,559.140231609344,559.141688108444,2,right,559.321182966232,0.180951356887817,559.840497493744,1.31904864311218,561.157665729523,561.158856153488,596.136393299103,596.138869991302,598.896393299103,1614181091.1659,1614181091.16817,1614181093.18334,1614181093.18491,1614181093.38341,1614181093.38487,1614181093.56436,1614181094.08368,1614181095.40085,1614181095.40204,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,5,561.391086578369,561.392110109329,5.00040340423584,left,566.409661054611,566.410885095596,0.181544065475464,right,566.60973739624,566.61071395874,2,right,566.948366165161,0.338628768920898,567.460060358047,1.1613712310791,568.627170562744,568.627971172333,596.136393299103,596.138869991302,598.896393299103,1614181095.63427,1614181095.63529,1614181100.65284,1614181100.65407,1614181100.85292,1614181100.8539,1614181101.19155,1614181101.70324,1614181102.87035,1614181102.87115,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,right,left,1614180537.00318,1614180537.0288,2.9,568.860591650009,568.861794948578,2.90040850639343,right,571.778369188309,571.779591083527,0.182341814041138,left,571.978445291519,571.979480028152,1,left,572.325284957886,0.346839666366577,572.8454413414,1.15316033363342,573.995879173279,573.997557163239,596.136393299103,596.138869991302,598.896393299103,1614181103.10377,1614181103.10498,1614181106.02155,1614181106.02277,1614181106.22163,1614181106.22266,1614181106.56847,1614181107.08862,1614181108.23906,1614181108.24074,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,1,574.229301452637,574.230958938599,1.00041151046753,left,575.246354579926,575.247413158417,0.183083534240723,left,575.446430921555,575.447863101959,NaN,NaN,NaN,NaN,NaN,NaN,577.463864326477,577.465392112732,596.136393299103,596.138869991302,598.896393299103,1614181108.47248,1614181108.47414,1614181109.48954,1614181109.4906,1614181109.68961,1614181109.69105,NaN,NaN,1614181111.70705,1614181111.70857,1614181135.89958,1614181135.90205,4,0
3,0,1,3,0,valid,right,right,1614180537.00318,1614180537.0288,3.9,577.697284460068,577.69794011116,3.90042757987976,right,581.615442037582,581.61658000946,0.181960105895996,right,581.815518856049,581.81720495224,2,right,582.065269947052,0.249751091003418,582.582477331161,1.25024890899658,583.83295249939,583.834566116333,596.136393299103,596.138869991302,598.896393299103,1614181111.94047,1614181111.94112,1614181115.85862,1614181115.85976,1614181116.0587,1614181116.06039,1614181116.30845,1614181116.82566,1614181118.07613,1614181118.07775,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,0.8,584.066374063492,584.067432165146,0.80042290687561,left,584.88335108757,584.884475946426,0.183161020278931,right,585.083427667618,585.084447145462,2,right,585.666356086731,0.582928419113159,586.183845281601,0.917071580886841,587.10086107254,587.102077007294,596.136393299103,596.138869991302,598.896393299103,1614181118.30956,1614181118.31061,1614181119.12653,1614181119.12766,1614181119.32661,1614181119.32763,1614181119.90954,1614181120.42703,1614181121.34404,1614181121.34526,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,0.5,587.334283351898,587.335394144058,0.500475645065308,left,587.851145982742,587.852149963379,0.183293104171753,left,588.051222085953,588.052519083023,1,left,588.505331993103,0.454109907150269,589.01825761795,1.04589009284973,590.06865644455,590.069906949997,596.136393299103,596.138869991302,598.896393299103,1614181121.57747,1614181121.57858,1614181122.09433,1614181122.09533,1614181122.2944,1614181122.2957,1614181122.74851,1614181123.26144,1614181124.31184,1614181124.31309,1614181135.89958,1614181135.90205,4,1
3,0,1,3,1,invalid,left,right,1614180537.00318,1614180537.0288,1.4,590.302078485489,590.303307056427,1.40057253837585,left,591.719284057617,591.720639944077,0.182934045791626,right,591.919359922409,591.920516014099,2,right,592.213453054428,0.294093132019043,592.719664573669,1.20590686798096,593.936792612076,593.941729068756,596.136393299103,596.138869991302,598.896393299103,1614181124.54526,1614181124.54649,1614181125.96247,1614181125.96382,1614181126.16254,1614181126.1637,1614181126.45663,1614181126.96285,1614181128.17997,1614181128.18491,1614181135.89958,1614181135.90205,4,1
3,0,1,3,0,valid,left,left,1614180537.00318,1614180537.0288,5,594.170216083527,594.171214103699,5.00045990943909,left,599.18879032135,599.192054986954,0.181543827056885,left,599.388866186142,599.391872167587,1,left,599.717913150787,0.329046964645386,600.222516059875,1.17095303535461,601.40630030632,601.408853054047,596.136393299103,596.138869991302,598.896393299103,1614181128.4134,1614181128.4144,1614181133.43197,1614181133.43524,1614181133.63205,1614181133.63505,1614181133.9611,1614181134.4657,1614181135.64948,1614181135.65203,1614181135.89958,1614181135.90205,4,1
